candidate_id,name.x,party,state,district,cycles,name.y,committee_id
H8NJ04196,"STOLER, FELICIA",REP,NJ,4,"{2018,2020}","FELICIA STOLER FOR CONGRESS, INC.",C00666362
H8NJ04204,"REYNOLDS, BRIAN J.",UN,NJ,4,"{2018,2020}",REYNOLDS FOR JERSEY,C00681122
H8NJ05110,"LONEGAN, STEVEN",REP,NJ,5,"{2018,2020}","LONEGAN FOR CONGRESS, INC.",C00653410
H8NJ05128,"SARNOSKI, JASON",REP,NJ,5,"{2018,2020}",SARNOSKI FOR CONGRESS,C00637058
H8NJ05136,"MCCANN, JOHN JOSEPH MR. JR.",REP,NJ,5,"{2018,2020}",JOHN MCCANN FOR CONGRESS 2018,C00661637
H8NJ06159,"CHILLARA, SRIDHAR",REP,NJ,6,{2018},SRI FOR CONGRESS,C00673582
H8NJ07173,"WEBER, LINDA",DEM,NJ,7,"{2018,2020}",LINDA WEBER FOR CONGRESS,C00637090
H8NJ07181,"SALMON, SCOTT",DEM,NJ,7,"{2018,2020}",SCOTT SALMON FOR CONGRESS,C00637728
H8NJ07199,"MANDELBLATT, LISA",DEM,NJ,7,"{2018,2020}",LISA MANDELBLATT FOR CONGRESS,C00639252
H8NJ07207,"BROWN, LINDSAY CHRISTINE MRS.",REP,NJ,7,{2018},LINDSAY BROWN FOR CONGRESS 2018,C00654954
H8NJ07215,"JOIS, GOUTAM UMESH MR.",DEM,NJ,7,"{2018,2020}",JOIS FOR CONGRESS INC,C00655043
H8NJ07223,"MALINOWSKI, TOM",DEM,NJ,7,"{2018,2020}",TOM MALINOWSKI FOR CONGRESS,C00656686
H8NJ07231,"PRINGLE, DAVID",DEM,NJ,7,"{2018,2020}",PRINGLE FOR CONGRESS,C00663880
H8NJ07249,"BARSOOM, RAAFAT",REP,NJ,7,"{2018,2020}",DR BARSOOM FOR CONGRESS,C00669796
H8NJ07256,"MOXLEY, DIANE",GRE,NJ,7,"{2018,2020}",DIANE MOXLEY FOR CONGRESS,C00690438
H8NJ08080,"MUNIZ, JOHN R",REP,NJ,8,{2018},JOHN MUNIZ FOR CONGRESS,C00680611
H8NJ09120,"HENRY, WILLIAM OSCAR",DEM,NJ,9,"{2018,2020}",COMMITTEE TO ELECT WILLIAM O HENRY TO CONGRESS,C00674028
H8NJ10110,"PEZZULLO, RICHARD J.",REP,NJ,6,"{1998,2018,2020}",RICH PEZZULLO FOR CONGRESS,C00680249
H8NJ11134,"GEBBIA, JACK",DEM,NJ,11,"{2018,2020}",JACK GEBBIA FOR CONGRESS,C00637025
H8NJ11142,"SHERRILL, MIKIE",DEM,NJ,11,"{2018,2020}",MIKIE SHERRILL FOR CONGRESS,C00640003
H8NJ11159,"HEWITT, MARTIN",REP,NJ,11,"{2018,2020}",HEWITT FOR CONGRESS 2018,C00646810
H8NJ11167,"BARTLETT, JOHN",DEM,NJ,11,"{2018,2020}",JOHN BARLETT FOR CONGRESS,C00649673
H8NJ11175,"HARRIS, TAMARA",DEM,NJ,11,{2018},TAMARA FOR NJ,C00652800
H8NJ11183,"WASHBURNE, MARK JOSEPH",DEM,NJ,11,{2018},MARK WASHBURNE RUNNING FOR CONGRESS,C00655746
H8NJ11191,"COBERT, MITCHELL",DEM,NJ,11,{2018},COBERT FOR CONGRESS,C00660217
H8NJ11209,"HESLIN, ALISON",DEM,NJ,11,{2018},HESLIN FOR CONGRESS,C00670042
H8NJ11217,"WEBBER, JAY",REP,NJ,11,"{2018,2020}",WEBBER FOR CONGRESS,C00669069
H8NJ11225,"ALLOCCO, PATRICK S KD2-ONW",REP,NJ,11,{2018},ALLOCCO FOR CONGRESS,C00675900
H8NJ11233,"GHEE, ANTONY",REP,NJ,11,{2018},ANTONY GHEE FOR CONGRESS INC,C00672246
H8NJ11241,"DE NEUFVILLE, PETER",REP,NJ,11,"{2018,2020}","PETER DE NEUFVILLE FOR CONGRESS, INC.",C00675215
H8NJ12090,"HARTFORD, ANDREW DOWNING",IND,NJ,12,"{2018,2020}",ANDREW HARTFORD FOR AMERICA,C00655951
H8NJ12108,"KIPNIS, DARYL",REP,NJ,12,"{2018,2020}",KIPNIS FOR CONGRESS,C00684324
H8NM01323,"SEDILLO LOPEZ, ANTOINETTE",DEM,NM,1,"{2018,2020}",ANTOINETTE SEDILLO LOPEZ FOR CONGRESS,C00637272
H8NM01331,"HAALAND, DEBRA",DEM,NM,1,"{2018,2020}",DEB HAALAND FOR CONGRESS,C00639054
H8NM01349,"DINGE, DENNIS",DEM,NM,1,{2018},DINGE FOR CONGRESS,C00639583
H8NM01356,"ABRAMS, JOHN E.",DEM,NM,1,{2018},JOHN ABRAMS FOR CONGRESS,C00640540
H8NM01364,"LARA, DAMIAN",DEM,NM,1,{2018},LARA FOR A BETTER NEW MEXICO,C00646612
H8NM01372,"ARNOLD-JONES, JANICE E",REP,NM,1,{2018},JANICE ARNOLD-JONES FOR CONGRESS 2018,C00649848
H8NM01380,"MARTINEZ, DAMON P",DEM,NM,1,"{2018,2020}",DAMON MARTINEZ FOR CONGRESS,C00649756
H8NM01406,"DAVIS, PATRICK",DEM,NM,1,"{2018,2020}",PAT FOR NEW MEXICO,C00636761
H8NM01414,"CHAVEZ, ANN E",DEM,NM,1,{2018},ANNIE CHAVEZ FOR CONGRESS,C00650838
H8NM01430,"MOYA, PAUL",DEM,NM,1,"{2018,2020}",PAUL MOYA FOR CONGRESS,C00660449
H8NM01448,"PRINCETON, LLOYD JOSEPH",LIB,NM,1,{2018},LLOYD PRINCETON--FOR THE PEOPLE,C00663450
H8NM01455,"HEITNER, JESSE ANDREW DR.",DEM,NM,1,"{2018,2020}",HEITNER FOR CONGRESS,C00668590
H8NM01463,"LIEBMAN, BOB",IND,NM,1,"{2018,2020}",BOB LIEBMAN FOR CONGRESS,C00671727
H8NM02115,"HILDEBRANDT, LORI MADELINE",DEM,NM,2,"{2018,2020}",HILDEBRANDT FOR NEW MEXICO,C00634683
H8NM02123,"FITZHERBERT, RONALD JAMES",DEM,NM,2,"{2018,2020}",COMMITTEE TO ELECT RONALD J FITZHERBERT,C00633719
H8NM02131,"BAAKE, DAVID",DEM,NM,2,{2018},BAAKE FOR NEW MEXICO,C00648683
H8NM02149,"MARTINEZ, TONY",DEM,NM,2,{2018},PEOPLE FOR TONY,C00650382
H8NM02156,"HERRELL, STELLA YVETTE",REP,NM,2,"{2018,2020}",YVETTE4CONGRESS,C00655571
H8NM02164,"ZUBIA, ADOLFO AREOLA",DEM,NM,2,{2018},ZUBIA FOR CONGRESS,C00650770
H8NM02172,"VOLPATO, JOHNNY SILVIO MR JR",REP,NM,2,{2018},THE COMMITTEE TO ELECT JACK VOLPATO,C00656066
H8NM02180,"SALAS, ANDREW E BRIG GEN",REP,NM,2,{2018},ANDREW SALAS FOR CONGRESS,C00657247
H8NM02180,"SALAS, ANDREW E BRIG GEN",REP,NM,2,{2018},ANDREW SALAS FOR CONGRESS,C00657239
H8NM02198,"EDWARDS., JASEN LEMAR EX.",W,NM,2,"{2018,2020}","WE THE PEOPLE OF EDWARDS PROVINCE, UM.",C00660787
H8NM02206,"DURHAM, THOMAS ALLEN II",DEM,NM,2,"{2018,2020}",DURHAM FOR CONGRESS,C00661215
H8NM02214,"PENA, ANGEL DAMIAN",DEM,NM,2,"{2018,2020}",ANGEL PENA FOR NM CONGRESSIONAL DISTRICT 2,C00663997
H8NM02222,"CLARKSON, GAVIN",REP,NM,2,{2018},GAVIN CLARKSON FOR CONGRESS,C00664979
H8NM02230,"GRIFFIN, CLAYBURN",REP,NM,2,{2018},CLAYBURN FOR CONGRESS,C00665463
H8NM02248,"TORRES SMALL, XOCHITL",DEM,NM,2,"{2018,2020}",XOCHITL FOR NEW MEXICO,C00666149
H8NM02255,"ROSALES, MIKE",IND,NM,2,"{2018,2020}",COMMITTEE TO ELECT MIKE ROSALES,C00682880
H8NM03246,"MANNING, CHRISTOPHER",LIB,NM,3,"{2018,2020}",THE COMMITTEE TO ELECT CHRIS MANNING,C00688671
H8NV02095,"KOBLE, CLINT MATTHEW MR.",DEM,NV,2,"{2018,2020}",FRIENDS OF CLINT KOBLE,C00666420
H8NV02111,"FOGARTY, PATRICK",DEM,NV,2,{2018},PAT FOGARTY FOR CONGRESS,C00677849
H8NV02129,"HURLEY, JESSE DOUGLAS",DEM,NV,2,"{2018,2020}",HURLEY FOR NEVADA,C00676874
H8NV02152,"ALM, VANCE STEVEN",DEM,NV,2,"{2018,2020}",COMMITTEE TO ELECT VANCE ALM FOR CONGRESS,C00676494
H8NV03101,"HART, RICHARD CRAIG",DEM,NV,3,"{2018,2020}",RICHARD C HART  FOR US CONGRESS,C00648154
H8NV03119,"HAMMOND, SCOTT",REP,NV,3,{2018},HAMMOND FOR CONGRESS,C00649418
H8NV03127,"FARAHI, HERMON",DEM,NV,3,{2018},HERMON FOR THE PEOPLE,C00649715
H8NV03135,"HAMILTON, EDDIE ""MR MAGA""",REP,NV,3,"{2018,2020}",EDDIE MR MAGA HAMILTON FOR U.S. CONGRESS,C00655597
H8NV03150,"MCKEON, DAVID OWEN",REP,NV,3,{2018},MCKEON FOR NEVADA,C00647974
H8NV03168,"WEISS, MICHAEL",DEM,NV,3,{2018},MICHAEL WEISS FOR NEVADA,C00651968
H8NV03176,"TACHE, LYNDA",REP,NV,3,{2018},THE COMMITTEE TO ELECT LYNDA TACHE,C00651992
H8NV03184,"SEAMAN, VICTORIA",REP,NV,3,"{2018,2020}",VICTORIA SEAMAN FOR CONGRESS,C00652354
H8NV03192,"LOVE, JOHN DENNIS",DEM,NV,3,"{2018,2020}",LOVE FOR NEVADA 2018,C00654566
H8NV03218,"MORTENSEN, MICHELLE",REP,NV,3,"{2018,2020}",MORTENSEN FOR CONGRESS,C00660183
H8NV03226,"PINJUV, GUY",DEM,NV,3,{2018},COMMITTEE TO ELECT GUY PINJUV,C00660563
H8NV03234,"JONES, STEPHANIE",REP,NV,3,{2018},STEPHANIE JONES FOR CONGRESS,C00663773
H8NV03242,"EISNER, GILBERT MR.",NON,NV,3,"{2018,2020}",EISNER4CONGRESS,C00669721
H8NV03259,"CARTER, PATRICK",REP,NV,3,{2018},CARTER CONGRESSIONAL CAMPAIGN,C00670471
H8NV03267,"GUMINA, TONY DR",NNE,NV,3,"{2018,2020}",FRIENDS OF TONY GUMINA,C00674283
H8NV04018,"VILELA, AMY",DEM,NV,4,"{2018,2020}",AMY FOR THE PEOPLE,C00649707
H8NV04034,"ANZALONE, JOHN ANTHONY DR.",DEM,NV,4,"{2018,2020}",JOHN ANZALONE FOR CONGRESS,C00663930
H8NV04042,"SPEARMAN, PATRICIA",DEM,NV,4,{2018},SPEARMAN FOR CONGRESS,C00664565
H8NV04067,"MILLER, JEFF",REP,NV,4,"{2018,2020}",JEFF MILLER FOR NEVADA,C00666826
H8NV04075,"WEGNER, KENNETH A",REP,NV,4,"{2018,2020}",WEGNER FOR CONGRESS,C00671255
H8NV04083,"GIBBS, DAVID",REP,NV,4,{2018},DAVID GIBBS FOR NEVADA,C00672048
H8NV04109,"TOWNSEND, WILLIAM BILL MILLER",REP,NV,4,{2018},THE TOWNSEND CAMPAIGN,C00671701
H8NV04117,"STEPHENS, ALLISON A",DEM,NV,4,"{2018,2020}",ALLISON STEPHENS FOR CONGRESS,C00669978
H8NY01155,"GERSHON, PERRY",DEM,NY,1,"{2018,2020}",PERRY GERSHON FOR CONGRESS,C00650457
H8NY01163,"PECHEFSKY, DAVID",DEM,NY,1,"{2018,2020}",PECHEFSKY FOR CONGRESS,C00651372
H8NY01171,"HENRY, BRENDON T",DEM,NY,1,"{2018,2020}",FRIENDS OF BRENDON HENRY,C00651950
H8NY01189,"DIMASI, ELAINE DR. PHD",DEM,NY,1,{2018},DIMASI FOR CONGRESS,C00652586
H8NY01197,"BROWNING, KATE M.",DEM,NY,1,"{2018,2020}",KATE BROWNING FOR CONGRESS,C00657825
H8NY01205,"MILLER, BRUCE GORDON MR.",DEM,NY,1,{2018},FRIENDS OF BRUCE MILLER,C00665976
H8NY02070,"GOMES, TIM",DEM,NY,2,"{2018,2020}",TIM GOMES FOR CONGRESS,C00656215
H8NY02088,"SAX, MIKE",DEM,NY,2,"{2018,2020}",FRIENDS OF MIKE SAX,C00691824
H8NY02088,"SAX, MIKE",DEM,NY,2,"{2018,2020}",MIKE SAX FOR CONGRESSIONAL DISTRICT 2,C00660324
H8NY02104,"GRECHEN SHIRLEY, LIUBOV LIUBA",DEM,NY,2,"{2018,2020}",LIUBA FOR CONGRESS,C00657015
H8NY02112,"THOMAS, KEVIN",DEM,NY,2,"{2018,2020}",KEVIN THOMAS FOR CONGRESS,C00669267
H8NY03151,"DEBONO, DAN",REP,NY,3,"{2018,2020}",DEBONO FOR CONGRESS,C00651497
H8NY03169,"MICHAILIDIS, CONSTANTINOS",NNE,NY,3,{2018},COSTA 2018,C00653907
H8NY03177,"SAUBERMAN, JOSHUA A",IND,NY,3,"{2018,2020}",JOSH FOR NY,C00654889
H8NY04084,"BENNO, AMEER",REP,NY,4,"{2018,2020}",BENNO FOR CONGRESS,C00675587
H8NY05107,"ACHILLE, CARL H.",DEM,NY,5,"{2018,2020}",FRIENDS OF CARL ACHILLE FOR CONGRESS,C00669952
H8NY05115,"MARTHONE, JOSEPH R.",DEM,NY,5,"{2018,2020}",MARTHONE FOR CONGRESS,C00671024
H8NY05123,"CHOUDHURY, MIZANUR",DEM,NY,5,"{2018,2020}",MIZAN FOR CONGRESS,C00673236
H8NY06113,"HILLGARDNER, THOMAS J",GRE,NY,6,"{2018,2020}",COMMITTEE TO ELECT TOM HILLGARDNER TO CONGRESS,C00673798
H8NY09158,"BUNKEDDEKO, ADEM",DEM,NY,9,"{2018,2020}",FRIENDS OF ADEM,C00656793
H8NY09166,"JOYNER, JOHN JOSEPH MR JR",REP,NY,9,{2018},VOTE JOHN JOSEPH JOYNER JR 4 CONGRESS,C00671974
H8NY09174,"GAYOT, LUTCHI",REP,NY,9,"{2018,2020}",TEAM GAYOT,C00673244
H8NY10081,"LYNCH, HOLLY",DEM,NY,10,"{2018,2020}",NEW YORKERS AND FRIENDS FOR HOLLY LYNCH,C00658070
H8NY10099,"LEVIN, NAOMI",REP,NY,10,"{2018,2020}",FRIENDS OF NAOMI,C00672360
H8NY11063,"MELSON, BOYD",DEM,NY,11,"{2018,2020}",BOYD MELSON FOR CONGRESS,C00637587
H8NY11071,"EMIG, ZACH",DEM,NY,11,{2018},ZACH EMIG FOR CONGRESS,C00639575
H8NY11089,"DEVITO, MICHAEL JR",DEM,NY,11,"{2018,2020}",DEVITO FOR CONGRESS,C00640227
H8NY11097,"DECILLIS, ALFRED MICHAEL",DEM,NY,11,"{2018,2020}",MIKE DECILLIS FOR CONGRESS,C00640995
H8NY11105,"VAID, OMAR M",DEM,NY,11,"{2018,2020}",OMAR VAID FOR CONGRESS,C00647313
H8NY11113,"ROSE, MAX",DEM,NY,11,"{2018,2020}",MAX ROSE FOR CONGRESS,C00652248
H8NY11121,"SPERLING, PAUL",DEM,NY,11,"{2018,2020}",PAUL SPERLING 2018,C00655365
H8NY11139,"MOHAN, RADHAKRISHNA",DEM,NY,11,"{2018,2020}",MOHAN FOR CONGRESS,C00659342
H8NY11147,"AUBIN, MARK-CHRISTIAN ANTHONY",REP,NY,11,"{2018,2020}",MARK FOR THE NEXT GENERATION COMMITTEE,C00674648
H8NY12137,"HICKS, SANDER",DEM,NY,12,"{2018,2020}",HICKS FOR CONGRESS,C00664540
H8NY12145,"RABIN, ELIOT MR.",REP,NY,12,"{2018,2020}",ELIOT RABIN-PETER ELIOT FOR CONGRESS,C00680900
H8NY13143,"THOMAS, JEFFERSON MR.",DEM,NY,13,"{2018,2020}","JEFFERSON THOMAS FOR CONGRESS, 13TH DISTRICT, NEW YORK STATE",C00659037
H8NY13150,"BUTLER, JINEEA THE NEW AM",REP,NY,13,"{2018,2020}",JINEEA BUTLER FOR CONGRESS,C00673996
H8NY14133,"PAPPAS, ANTHONY",REP,NY,14,"{2018,2020}",PEOPLE FOR ANTHONY PAPPAS FOR CONGRESS,C00686006
H8NY14133,"PAPPAS, ANTHONY",REP,NY,14,"{2018,2020}",ANTHONY PAPPAS FOR CONGRESS,C00689349
H8NY15148,"OCASIO-CORTEZ, ALEXANDRIA",DEM,NY,14,"{2018,2020}",ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,C00639591
H8NY16096,"LEWIS, JONATHAN",DEM,NY,16,{2018},JONATHAN LEWIS FOR CONGRESS 2018,C00673343
H8NY17110,"CIARDULLO, JOSEPH JOHN",REF,NY,17,"{2018,2020}",AMERICANS FOR JOE CIARDULLO,C00679936
H8NY18266,"BUCHANAN, JARRED ROBERT MR.",REP,NY,18,"{2018,2020}",JARRED BUCHANAN FOR CONGRESS,C00664672
H8NY18274,"O'DONNELL, JAMES D",REP,NY,18,"{2018,2020}",O'DONNELL FOR CONGRESS,C00668798
H8NY19173,"FLYNN, BRIAN",DEM,NY,19,"{2018,2020}",BRIAN FLYNN FOR CONGRESS,C00633867
H8NY19181,"DELGADO, ANTONIO",DEM,NY,19,"{2018,2020}",DELGADO FOR CONGRESS,C00633859
H8NY19199,"RHODES, GARETH THOMAS",DEM,NY,19,"{2018,2020}",GARETH RHODES FOR CONGRESS,C00639559
H8NY19207,"SULLIVAN, SUE",DEM,NY,19,{2018},SUE SULLIVAN FOR CONGRESS,C00640680
H8NY19215,"BEALS, JEFFREY",DEM,NY,19,"{2018,2020}",JEFF BEALS FOR CONGRESS,C00641035
H8NY19223,"RYAN, PATRICK",DEM,NY,19,"{2018,2020}",PATRICK RYAN FOR CONGRESS,C00647115
H8NY19231,"CLEGG, DAVID J",DEM,NY,19,{2018},DAVE CLEGG FOR CONGRESS,C00649012
H8NY19249,"NEAL, DIANE",NPA,NY,19,"{2018,2020}",FRIENDS OF DIANE NEAL,C00668087
H8NY19256,"COLLIER, ERIN",DEM,NY,19,{2018},ERIN COLLIER FOR CONGRESS,C00671412
H8NY21245,"COBB, TEDRA",DEM,NY,21,"{2018,2020}",COMMITTEE TO ELECT TEDRA COBB,C00649061
H8NY21252,"WILSON, KATIE",DEM,NY,21,"{2018,2020}",KATIE WILSON FOR CONGRESS,C00650531
H8NY21260,"MARTZ, EMILY",DEM,NY,21,"{2018,2020}",EMILY MARTZ FOR CONGRESS,C00650358
H8NY21286,"BOYAJIAN, DON",DEM,NY,21,{2018},DON BOYAJIAN FOR CONGRESS,C00652172
H8NY21294,"KIM, RONALD JOSEPH MR.",DEM,NY,21,"{2018,2020}",COMMITTEE TO ELECT RONALD KIM,C00653956
H8NY21302,"BOONE, TANYA",DEM,NY,21,{2018},TANYA BOONE FOR CONGRESS,C00658500
H8NY21310,"SCHNIBBE, STEVEN C.",REP,NY,21,"{2018,2020}",WE THE PEOPLE OF THE NEW YORK 21 FOR STEVE SCHNIBBE,C00658690
H8NY21328,"IDLEMAN, SARA",DEM,NY,21,"{2018,2020}",FRIENDS OF SARA IDLEMAN,C00664391
H8NY21336,"MASTRIANNI, DAVID",DEM,NY,21,"{2018,2020}","DAVID MASTRIANNI, MD FOR CONGRESS",C00665497
H8NY21344,"RATIGAN, DYLAN",DEM,NY,21,{2018},DYLAN RATIGAN FOR CONGRESS,C00671057
H8NY21351,"KAHN, LYNN SANDRA",GRE,NY,21,"{2018,2020}",LYNN KAHN 4 NY21 CAMPAIGN COMMITTEE,C00683540
H8NY22144,"MADDEN, PATRICK",DEM,NY,22,{2018},PATRICK MADDEN FOR CONGRESS,C00640482
H8NY22151,"BRINDISI, ANTHONY",DEM,NY,22,"{2018,2020}",BRINDISI FOR CONGRESS,C00648725
H8NY22169,"PHILLIPS, HEATH",DEM,NY,22,{2018},HEATH PHILLIPS FOR CONGRESS,C00650085
H8NY23134,"SUNDQUIST, EDWARD A.",DEM,NY,23,"{2018,2020}",FRIENDS OF EDDIE SUNDQUIST,C00641175
H8NY23142,"GALLANT, RICK",DEM,NY,23,"{2018,2020}",COMMITTEE TO ELECT RICK GALLANT,C00641365
H8NY23159,"HERTZLER, JOHN G",IND,NY,23,"{2018,2020}",COMMITTEE TO ELECT JOHN G HERTZLER,C00647511
H8NY23167,"GOLDEN, IAN",DEM,NY,23,"{2018,2020}",GOLDEN FOR CONGRESS,C00649285
H8NY23175,"DELLA PIA, MAX HAROLD",DEM,NY,23,{2018},MAX DELLA PIA FOR CONGRESS,C00649954
H8NY23183,"MITRANO, TRACY",DEM,NY,23,"{2018,2020}",THE FRIENDS OF TRACY MITRANO COMMITTEE,C00654525
H8NY23191,"CLASBY, JAMES BRIAN LONE CROW",IND,NY,23,"{2018,2020}",CLASBY FOR CONGRESS,C00654962
H8NY23217,"WHALEN, CHARLES",DEM,NY,23,{2018},CHARLES WHALEN FOR CONGRESS,C00656918
H8NY23225,"ANDREI, LINDA",DEM,NY,23,{2018},LINDA ANDREI M.D. FOR CONGRESS,C00663427
H8NY24082,"MESSENGER, ANNE",DEM,NY,24,{2018},MESSENGER FOR CONGRESS INC,C00649988
H8NY24090,"BALTER, DANA",DEM,NY,24,"{2018,2020}",FRIENDS OF DANA BALTER,C00655183
H8NY24108,"COMEGYS, CHRISTOPHER SCOTT",DEM,NY,24,{2018},SCOTT COMEGYS FOR CONGRESS,C00660365
H8NY24116,"BASS, WILLIAM HENRY MR. JR",NPA,NY,24,"{2018,2020}",FRIENDS OF BILL BASS,C00667303
H8NY24124,"SONALLAH, ZACH 1994",DEM,NY,24,"{2018,2020}",COMMITTEE TO ELECT ZACH SONALLAH,C00674002
H8NY24132,"PEREZ WILLIAMS, JUANITA",DEM,NY,24,{2018},JUANITA FOR CONGRESS,C00675538
H8NY25097,"MAXWELL, JAMES T. DR",REP,NY,25,"{2018,2020}",DR. JIM MAXWELL FOR CONGRESS,C00666164
H8NY25105,"MORELLE, JOSEPH D",DEM,NY,25,"{2018,2020}",JOE MORELLE FOR CONGRESS,C00675108
H8NY25113,"WILT, ROBIN",DEM,NY,25,"{2018,2020}",ROCHESTER FOR ROBIN,C00674788
H8NY25121,"BARNHART, RACHEL",DEM,NY,25,"{2018,2020}",RACHEL FOR CONGRESS,C00676312
H8NY26137,"ZENO, RENEE MARIE MISS",REP,NY,26,"{2018,2020}",ZENO FOR CONGRESS,C00679050
H8NY27119,"BANKS, JAMES PAUL MR.",REP,NY,27,"{2018,2020}",JIM BANKS FOR CONGRESS,C00651232
H8NY27127,"COLE, ERIN",DEM,NY,27,{2018},ERIN COLE FOR CONGRESS,C00650895
H8NY27135,"BUNNY, SEAN",DEM,NY,27,{2018},BUNNY FOR CONGRESS,C00658393
H8NY27143,"STANKEVICH, NICHOLAS RICHARD MR.",DEM,NY,27,{2018},FRIENDS OF NICHOLAS STANKEVICH,C00658740
H8NY27150,"PIEGZA, LAWRENCE MARK",NPA,NY,27,"{2018,2020}",COMMITTEE TO ELECT LARRY PIEGZA; THE,C00664458
H8NY27168,"SEAMANS, JOAN ELIZABETH",DEM,NY,27,{2018},FRIENDS OF JOAN ELIZABETH SEAMANS,C00665141
H8NY27176,"MCMURRAY, NATHAN DOUGLAS",DEM,NY,27,"{2018,2020}",NATE MCMURRAY FOR CONGRESS,C00666453
H8OH01084,"WEAVER, LAURA ANN",DEM,OH,1,"{2018,2020}",CAMPAIGN OF LAURA ANN WEAVER,C00635342
H8OH01118,"PUREVAL, AFTAB",DEM,OH,1,"{2018,2020}",AFTAB FOR OHIO,C00667519
H8OH02116,"EDWARDS, HAROLD JAMES III",DEM,OH,2,{2018},MICKEY EDWARDS FOR OHIO,C00635847
H8OH02124,"SCHILLER, JILL",DEM,OH,2,"{2018,2020}",JILL SCHILLER FOR CONGRESS,C00666743
H8OH04062,"MACKEY, ANDREW R.",DEM,OH,4,{2018},MACKEY FOR CONGRESS,C00633636
H8OH04070,"SELLERS, LEAH MS.",DEM,OH,4,"{2018,2020}",LEAH SELLERS FOR CONGRESS,C00670018
H8OH05150,"GALBRAITH, JOHN MICHAEL",DEM,OH,5,{2018},GALBRAITH FOR CONGRESS,C00638999
H8OH05168,"WOLFRUM, TODD",REP,OH,5,{2018},WOLFRUM FOR CONGRESS,C00659573
H8OH06117,"LANGE, WERNER",DEM,OH,6,{2018},WERNERLANGE4CONGRESS,C00667923
H8OH07123,"HARBAUGH, KENNETH",DEM,OH,7,"{2018,2020}",KEN HARBAUGH FOR CONGRESS,C00646752
H8OH07131,"PIKUS, PATRICK",DEM,OH,7,"{2018,2020}",COMMITTEE TO ELECT PATRICK PIKUS FOR US CONGRESS,C00668525
H8OH07149,"QUINN, PATRICK J",REP,OH,7,{2018},ELECT PATRICK J QUINN COMMITTEE,C00671495
H8OH08071,"JONES, THEODORE",DEM,OH,8,{2018},COMMITTEE TO ELECT THEODORE JONES,C00662635
H8OH08097,"ENOCH, VANESSA L. DR.",DEM,OH,8,"{2018,2020}",COMMITTEE TO ELECT ENOCH,C00667279
H8OH09087,"COLTON, KEITH C",REP,OH,9,"{2018,2020}",COLTON FOR CONGRESS,C00669689
H8OH09111,"KRAUS, STEVEN WAYNE MR.",REP,OH,9,"{2018,2020}",KRAUS FOR CONGRESS - OHIO 9TH DISTRICT,C00674838
H8OH10101,"MILISITS, MICHAEL JOSEPH",DEM,OH,10,{2018},MILISITS FOR THE PEOPLE,C00637157
H8OH10119,"GASPER, THERESA",DEM,OH,10,"{2018,2020}",THERESA GASPER FOR CONGRESS,C00665471
H8OH10135,"LITTLE, MICHAEL JAMES HARLESS",NNE,OH,10,"{2018,2020}",THE COMMITTEE TO ELECT MICHAEL LITTLE,C00672105
H8OH11281,"BELL, JAMES JEROME MR.",IND,OH,11,"{2018,2020}",THE FRIENDS OF JAMES JEROME BELL FOR CONGRESS 11TH CONGRESSIONAL DISTRICT OF OHIO,C00647305
H8OH11299,"BUTTS, REV PAMELA M PINKNEY",DEM,OH,11,"{2018,2020}",PINKNEYBUTTSUSA,C00661546
H8OH11315,"DUNHAM, GREGORY PAUL",REP,OH,11,{2018},DUNHAM FOR CONGRESS,C00671545
H8OH12123,"GRISEZ, BRANDON",REP,OH,12,"{2018,2020}",BRANDON GRISEZ FOR CONGRESS,C00631275
H8OH12131,"WILSON, DOUGLAS A",DEM,OH,12,"{2018,2020}","DOUG WILSON FOR CONGRESS, FINANCE COMMITTEE",C00637744
H8OH12149,"PETERS, JOHN",DEM,OH,12,"{2018,2020}",JOHN PETERS FOR THE 12TH,C00649889
H8OH12156,"VELEY, JONATHAN ALAN",IND,OH,12,"{2018,2020}",JONATHAN VELEY FOR CONGRESS,C00660142
H8OH12164,"SCOTT, ZACH",DEM,OH,12,"{2018,2020}",ZACH SCOTT FOR CONGRESS,C00662338
H8OH12180,"BALDERSON, WILLIAM TROY",REP,OH,12,"{2018,2020}",BALDERSON FOR CONGRESS,C00662650
H8OH12198,"HALVERSTADT, JONATHAN PHILIP MR.",REP,OH,12,"{2018,2020}",HALVERSTADT FOR CONGRESS,C00662684
H8OH12206,O'BRIEN CAROL,REP,OH,12,{2018},CAROL O'BRIEN FOR CONGRESS,C00662825
H8OH12214,"PATTON, JACKIE",DEM,OH,12,"{2018,2020}",JACKIE PATTON FOR CONGRESS,C00664011
H8OH12222,"BACON, KEVIN",REP,OH,12,{2018},BACON FOR CONGRESS,C00664821
H8OH12230,"LETT, CRYSTAL LYNN",DEM,OH,12,{2018},FRIENDS OF CRYSTAL LETT,C00665760
H8OH12248,"LENEGHAN, MELANIE ANN MRS.",REP,OH,12,"{2018,2020}",MELANIE LENEGHAN FOR CONGRESS,C00666073
H8OH12255,"COHEN, LAWRENCE",REP,OH,12,"{2018,2020}",LAWRENCE COHEN FOR CONGRESS,C00666503
H8OH12263,"KANE, TIM",REP,OH,12,"{2018,2020}",KANE FOR OHIO,C00666586
